ablation_variant,load_level,run_id,seed,generated_tasks,completed_tasks,attempted_interactions,successful_cooperations,failed_interactions,blocked_privacy_interactions,cooperation_rate,task_completion_ratio,reliability_score,resource_efficiency,fairness_index,trust_stability_index,privacy_exposure_risk,candidate_privacy_risk,accepted_privacy_exposure,avg_trust,trust_variance,avg_preference,avg_reciprocity,avg_privacy_risk,avg_total_utility,avg_system_utility,avg_social_utility,avg_resource_utility,avg_privacy_utility,avg_incentive_utility,energy_consumed,bandwidth_consumed,compute_consumed,throughput_mbps,packet_delivery_ratio,e2e_delay_ms,active_nodes
without_social_graph_adaptation,low,32,1032,1.480000,1.256000,1.480000,1.256000,0.224000,0.000000,0.853000,0.853000,0.853000,0.836964,0.770364,0.801160,0.319181,0.364112,0.319181,0.586193,0.049710,0.619863,0.669524,0.319181,0.806937,0.817281,0.756454,0.988955,0.680819,0.801104,0.010593,0.033773,0.044687,10.048000,0.853000,88.717371,50.000000
without_social_graph_adaptation,low,33,1033,1.480000,1.220000,1.478000,1.220000,0.258000,0.002000,0.819000,0.818000,0.818000,0.802606,0.737497,0.799370,0.311921,0.373385,0.311921,0.581998,0.050157,0.616393,0.665336,0.311610,0.804681,0.812838,0.749518,0.988922,0.688079,0.796996,0.010776,0.033579,0.045193,9.760000,0.819000,86.811507,50.000000
without_social_graph_adaptation,low,34,1034,1.510000,1.248000,1.510000,1.248000,0.262000,0.000000,0.826000,0.826000,0.826000,0.810349,0.784056,0.797753,0.319862,0.378744,0.319862,0.581661,0.050562,0.617929,0.669972,0.319862,0.799570,0.811761,0.739393,0.988816,0.680138,0.789673,0.010817,0.035261,0.046356,9.984000,0.826000,86.733871,50.000000
without_social_graph_adaptation,low,35,1035,1.528000,1.266000,1.526000,1.266000,0.260000,0.002000,0.824000,0.824000,0.824000,0.808340,0.737360,0.806295,0.318783,0.380751,0.318783,0.577491,0.048426,0.612800,0.663821,0.318783,0.804096,0.814400,0.749989,0.986870,0.679217,0.801172,0.010843,0.034918,0.047677,10.128000,0.824000,87.245458,50.000000
without_social_graph_adaptation,low,36,1036,1.488000,1.190000,1.486000,1.190000,0.296000,0.002000,0.802000,0.802000,0.802000,0.786497,0.725214,0.784466,0.318564,0.382330,0.318564,0.572163,0.053883,0.608820,0.624889,0.318564,0.795701,0.813368,0.729130,0.986735,0.679436,0.780249,0.010602,0.034967,0.046685,9.520000,0.802000,86.109061,50.000000
without_social_graph_adaptation,low,37,1037,1.484000,1.212000,1.484000,1.212000,0.272000,0.000000,0.820000,0.820000,0.820000,0.804492,0.741305,0.797203,0.319630,0.383368,0.319630,0.574684,0.050699,0.614516,0.672884,0.319630,0.805036,0.818806,0.747970,0.988957,0.680370,0.798919,0.010297,0.034030,0.045744,9.696000,0.820000,85.355230,50.000000
without_social_graph_adaptation,low,38,1038,1.484000,1.190000,1.484000,1.190000,0.294000,0.000000,0.801000,0.801000,0.801000,0.785640,0.765955,0.792145,0.317512,0.372458,0.317512,0.567324,0.051964,0.605331,0.638878,0.317512,0.804597,0.814980,0.749851,0.988745,0.682488,0.798248,0.010755,0.034033,0.047026,9.520000,0.801000,85.274629,50.000000
without_social_graph_adaptation,low,39,1039,1.502000,1.262000,1.502000,1.262000,0.240000,0.000000,0.840000,0.840000,0.840000,0.824134,0.772904,0.802302,0.319605,0.368736,0.319605,0.588113,0.049425,0.621111,0.663663,0.319605,0.804801,0.818970,0.747521,0.988891,0.680395,0.797873,0.010680,0.035082,0.045437,10.096000,0.840000,86.393644,50.000000
without_social_graph_adaptation,low,40,1040,1.498000,1.254000,1.496000,1.254000,0.242000,0.002000,0.838000,0.838000,0.838000,0.821978,0.769392,0.800476,0.313461,0.371690,0.313461,0.582054,0.049881,0.618363,0.671855,0.312989,0.805574,0.814412,0.749185,0.988814,0.686539,0.801822,0.010613,0.034715,0.046218,10.032000,0.838000,88.060507,50.000000
without_social_graph_adaptation,low,41,1041,1.490000,1.232000,1.490000,1.232000,0.258000,0.000000,0.825000,0.825000,0.825000,0.809459,0.758417,0.794409,0.318127,0.371803,0.318127,0.578166,0.051398,0.614593,0.655009,0.318127,0.805245,0.815828,0.750655,0.988949,0.681873,0.800061,0.010572,0.034155,0.046162,9.856000,0.825000,86.915334,50.000000
without_social_graph_adaptation,low,42,1042,1.496000,1.268000,1.494000,1.268000,0.226000,0.002000,0.845000,0.844000,0.844000,0.828128,0.722873,0.802883,0.320374,0.377153,0.320374,0.582316,0.049279,0.616655,0.665016,0.320205,0.804399,0.814244,0.750251,0.988911,0.679626,0.800449,0.010746,0.034214,0.045141,10.144000,0.845000,88.526694,50.000000
without_social_graph_adaptation,low,43,1043,1.532000,1.254000,1.532000,1.254000,0.278000,0.000000,0.823000,0.823000,0.823000,0.807202,0.759618,0.794243,0.319500,0.365546,0.319500,0.575666,0.051439,0.608699,0.630718,0.319500,0.802620,0.816637,0.745260,0.988723,0.680500,0.791759,0.010958,0.035474,0.048165,10.032000,0.823000,88.028216,50.000000
without_social_graph_adaptation,low,44,1044,1.474000,1.222000,1.474000,1.222000,0.252000,0.000000,0.834000,0.834000,0.834000,0.818106,0.776038,0.791971,0.312538,0.365667,0.312538,0.581910,0.052007,0.614827,0.645545,0.312538,0.807501,0.818929,0.752895,0.988794,0.687462,0.800010,0.010473,0.033685,0.046653,9.776000,0.834000,86.088924,50.000000
without_social_graph_adaptation,low,45,1045,1.516000,1.188000,1.516000,1.188000,0.328000,0.000000,0.783000,0.783000,0.783000,0.768370,0.715145,0.788422,0.320095,0.376521,0.320095,0.568927,0.052895,0.604439,0.614469,0.320095,0.800378,0.815718,0.739164,0.988979,0.679905,0.788301,0.010719,0.034353,0.046073,9.504000,0.783000,83.634584,50.000000
without_social_graph_adaptation,low,46,1046,1.508000,1.234000,1.508000,1.234000,0.274000,0.000000,0.816000,0.816000,0.816000,0.800639,0.755804,0.792671,0.324511,0.375930,0.324511,0.573491,0.051832,0.611048,0.641547,0.324511,0.801131,0.816198,0.741304,0.988957,0.675489,0.793605,0.010662,0.034847,0.045797,9.872000,0.816000,85.127684,50.000000
without_social_graph_adaptation,low,47,1047,1.508000,1.198000,1.508000,1.198000,0.310000,0.000000,0.790000,0.790000,0.790000,0.775189,0.732563,0.789014,0.314335,0.377098,0.314335,0.557275,0.052747,0.596889,0.617486,0.314335,0.798241,0.813891,0.731366,0.989004,0.685665,0.783136,0.010718,0.034966,0.045161,9.584000,0.790000,82.736438,50.000000
without_social_graph_adaptation,low,48,1048,1.490000,1.214000,1.490000,1.214000,0.276000,0.000000,0.821000,0.821000,0.821000,0.805179,0.737180,0.790581,0.313850,0.363120,0.313850,0.570007,0.052355,0.604529,0.614561,0.313850,0.803933,0.815495,0.745576,0.988793,0.686150,0.795395,0.010649,0.034451,0.046607,9.712000,0.821000,86.185874,50.000000
without_social_graph_adaptation,low,49,1049,1.524000,1.276000,1.524000,1.276000,0.248000,0.000000,0.845000,0.845000,0.845000,0.829377,0.759364,0.795673,0.325936,0.380430,0.325936,0.592628,0.051082,0.630025,0.691725,0.325936,0.805118,0.819680,0.750407,0.989104,0.674064,0.800865,0.010623,0.034284,0.045901,10.208000,0.845000,87.682424,50.000000
without_social_graph_adaptation,medium,0,1000,3.970000,3.080000,3.940000,3.080000,0.860000,0.030000,0.782600,0.775700,0.775700,0.756420,0.830001,0.730437,0.397697,0.459999,0.397697,0.522510,0.067391,0.595079,0.611230,0.393753,0.786279,0.787671,0.757904,0.985390,0.602303,0.806658,0.033162,0.120950,0.163487,24.640000,0.782600,96.576692,50.000000
without_social_graph_adaptation,medium,1,1001,4.018000,3.194000,3.988000,3.194000,0.794000,0.030000,0.803067,0.796633,0.796633,0.777024,0.812223,0.729078,0.377209,0.450041,0.377209,0.544214,0.067730,0.611907,0.647277,0.374267,0.792198,0.788961,0.763586,0.985544,0.622791,0.811805,0.033580,0.121156,0.164294,25.552000,0.803067,96.148189,50.000000
without_social_graph_adaptation,medium,2,1002,4.062000,3.142000,4.030000,3.142000,0.888000,0.032000,0.780600,0.773967,0.773967,0.754687,0.833875,0.717436,0.405711,0.465124,0.405711,0.543113,0.070641,0.615731,0.646761,0.402334,0.781434,0.785471,0.749020,0.985382,0.594289,0.801121,0.033706,0.123979,0.166793,25.136000,0.780600,97.047312,50.000000
without_social_graph_adaptation,medium,3,1003,3.978000,3.084000,3.932000,3.084000,0.848000,0.046000,0.782767,0.773867,0.773867,0.754717,0.800137,0.717267,0.396172,0.457001,0.396172,0.539922,0.070683,0.609034,0.630667,0.391162,0.786398,0.788416,0.756337,0.985375,0.603828,0.806708,0.032915,0.122158,0.162277,24.672000,0.782767,95.408041,50.000000
without_social_graph_adaptation,medium,4,1004,3.994000,3.018000,3.964000,3.018000,0.946000,0.030000,0.759767,0.754700,0.754700,0.736173,0.814147,0.722939,0.398122,0.466598,0.398122,0.538078,0.069265,0.607461,0.638642,0.394804,0.780200,0.784653,0.743143,0.985569,0.601878,0.795139,0.033254,0.120875,0.161412,24.144000,0.759767,95.816682,50.000000
without_social_graph_adaptation,medium,5,1005,3.956000,3.102000,3.930000,3.102000,0.828000,0.026000,0.788033,0.783400,0.783400,0.764072,0.847086,0.719302,0.395349,0.452812,0.395349,0.540758,0.070174,0.614116,0.646166,0.392542,0.787873,0.786823,0.760489,0.985491,0.604651,0.811741,0.032838,0.121162,0.160676,24.816000,0.788033,96.340057,50.000000
without_social_graph_adaptation,medium,6,1006,4.018000,3.168000,3.982000,3.168000,0.814000,0.036000,0.797233,0.789467,0.789467,0.770113,0.842275,0.721289,0.393140,0.460400,0.393140,0.535217,0.069678,0.605632,0.625903,0.389327,0.788355,0.787665,0.760758,0.985548,0.606860,0.810603,0.033345,0.121198,0.162419,25.344000,0.797233,96.130360,50.000000
without_social_graph_adaptation,medium,7,1007,4.040000,3.180000,4.030000,3.180000,0.850000,0.010000,0.788733,0.786233,0.786233,0.766732,0.821655,0.730702,0.381534,0.448091,0.381534,0.534013,0.067325,0.601405,0.624940,0.380183,0.791776,0.788977,0.765005,0.985485,0.618466,0.811735,0.034077,0.122425,0.165690,25.440000,0.788733,96.513829,50.000000
without_social_graph_adaptation,medium,8,1008,3.986000,3.026000,3.924000,3.026000,0.898000,0.062000,0.771000,0.758933,0.758933,0.740347,0.824587,0.727613,0.407563,0.474256,0.407563,0.525347,0.068097,0.597860,0.624774,0.400563,0.781591,0.783761,0.750213,0.985480,0.592437,0.805074,0.032906,0.121001,0.160369,24.208000,0.771000,95.445768,50.000000
without_social_graph_adaptation,medium,9,1009,3.990000,3.090000,3.962000,3.090000,0.872000,0.028000,0.778333,0.773267,0.773267,0.754232,0.830519,0.727334,0.396590,0.461864,0.396590,0.525408,0.068167,0.597624,0.625430,0.393713,0.784318,0.785700,0.752920,0.985530,0.603410,0.803576,0.033125,0.120702,0.163094,24.720000,0.778333,96.589276,50.000000
without_social_graph_adaptation,medium,10,1010,3.972000,3.164000,3.962000,3.164000,0.798000,0.010000,0.796633,0.794967,0.794967,0.775321,0.839117,0.716979,0.391295,0.456267,0.391295,0.537681,0.070755,0.609518,0.635620,0.390141,0.790968,0.790246,0.765270,0.985565,0.608705,0.814098,0.033326,0.120377,0.162300,25.312000,0.796633,95.439594,50.000000
without_social_graph_adaptation,medium,11,1011,3.956000,2.988000,3.932000,2.988000,0.944000,0.024000,0.759433,0.753800,0.753800,0.735037,0.846546,0.719933,0.409816,0.469007,0.409816,0.519336,0.070017,0.595458,0.611624,0.406831,0.781455,0.787400,0.748607,0.985386,0.590184,0.802681,0.033120,0.120602,0.163665,23.904000,0.759433,93.768307,50.000000
without_social_graph_adaptation,medium,12,1012,4.004000,3.094000,3.972000,3.094000,0.878000,0.032000,0.779300,0.772600,0.772600,0.753488,0.832814,0.727508,0.390546,0.459190,0.390546,0.524779,0.068123,0.597392,0.623621,0.386587,0.788028,0.788827,0.758198,0.985464,0.609454,0.807607,0.033232,0.121239,0.163605,24.752000,0.779300,96.292386,50.000000
without_social_graph_adaptation,medium,13,1013,4.018000,3.168000,3.988000,3.168000,0.820000,0.030000,0.793100,0.787667,0.787667,0.768082,0.816276,0.728208,0.391908,0.459747,0.391908,0.532335,0.067948,0.601853,0.633831,0.388632,0.790384,0.790175,0.764679,0.985381,0.608092,0.812301,0.033519,0.123035,0.165603,25.344000,0.793100,95.612474,50.000000
without_social_graph_adaptation,medium,14,1014,4.032000,3.114000,3.984000,3.114000,0.870000,0.048000,0.782967,0.773533,0.773533,0.754406,0.821453,0.732459,0.402289,0.469421,0.402289,0.521554,0.066885,0.594939,0.626999,0.396849,0.785612,0.787276,0.757607,0.985440,0.597711,0.808253,0.033676,0.122916,0.163348,24.912000,0.782967,96.762457,50.000000
without_social_graph_adaptation,medium,15,1015,4.006000,3.022000,3.976000,3.022000,0.954000,0.030000,0.758633,0.753833,0.753833,0.735106,0.846430,0.721119,0.410866,0.468967,0.410866,0.508992,0.069720,0.586529,0.586181,0.407753,0.779545,0.785430,0.744267,0.985419,0.589134,0.801312,0.033084,0.122291,0.164468,24.176000,0.758633,94.989014,50.000000
without_social_graph_adaptation,medium,16,1016,4.044000,3.112000,3.998000,3.112000,0.886000,0.046000,0.774500,0.766167,0.766167,0.747293,0.815024,0.731442,0.410044,0.480092,0.410044,0.515202,0.067140,0.591003,0.627498,0.404864,0.782068,0.784792,0.752127,0.985489,0.589956,0.806139,0.033647,0.123474,0.162277,24.896000,0.774500,96.018984,50.000000
without_social_graph_adaptation,medium,17,1017,3.946000,3.060000,3.912000,3.060000,0.852000,0.034000,0.780133,0.772967,0.772967,0.753834,0.843779,0.723399,0.401416,0.467600,0.401416,0.528478,0.069150,0.598645,0.621109,0.396895,0.784272,0.786211,0.754926,0.985452,0.598584,0.804677,0.032724,0.120565,0.160393,24.480000,0.780133,96.467641,50.000000
without_social_graph_adaptation,medium,18,1018,4.004000,3.118000,3.968000,3.118000,0.850000,0.036000,0.784933,0.777900,0.777900,0.758785,0.847020,0.722097,0.401708,0.460668,0.401708,0.540218,0.069476,0.611154,0.646601,0.397476,0.786069,0.788845,0.757561,0.985537,0.598292,0.807763,0.033246,0.120342,0.163146,24.944000,0.784933,95.982504,50.000000
without_social_graph_adaptation,medium,19,1019,3.938000,3.044000,3.904000,3.044000,0.860000,0.034000,0.780900,0.773800,0.773800,0.754641,0.830803,0.722805,0.385700,0.454026,0.385700,0.533455,0.069299,0.605065,0.637984,0.381671,0.790198,0.789290,0.761739,0.985421,0.614300,0.810333,0.032856,0.120629,0.160575,24.352000,0.780900,96.260534,50.000000
without_social_graph_adaptation,medium,20,1020,3.980000,3.020000,3.936000,3.020000,0.916000,0.044000,0.768367,0.760233,0.760233,0.741526,0.847362,0.718851,0.389790,0.451364,0.389790,0.529792,0.070287,0.601417,0.617228,0.384762,0.786286,0.786839,0.754947,0.985491,0.610210,0.804019,0.033299,0.120211,0.161145,24.160000,0.768367,95.932976,50.000000
without_social_graph_adaptation,medium,21,1021,4.036000,3.146000,4.020000,3.146000,0.874000,0.016000,0.785400,0.781633,0.781633,0.762267,0.827885,0.724381,0.395973,0.454148,0.395973,0.527290,0.068905,0.597955,0.610705,0.394185,0.787168,0.786738,0.758956,0.985474,0.604027,0.810334,0.033527,0.123711,0.163759,25.168000,0.785400,96.019934,50.000000
without_social_graph_adaptation,medium,22,1022,4.008000,3.066000,3.976000,3.066000,0.910000,0.032000,0.769900,0.763767,0.763767,0.745050,0.826578,0.718509,0.395891,0.458349,0.395891,0.526728,0.070373,0.599512,0.611640,0.392544,0.785233,0.786679,0.753391,0.985527,0.604109,0.806110,0.033481,0.121244,0.162977,24.528000,0.769900,94.888362,50.000000
without_social_graph_adaptation,medium,23,1023,4.032000,3.110000,3.980000,3.110000,0.870000,0.052000,0.783000,0.773033,0.773033,0.753878,0.805866,0.722659,0.389457,0.462058,0.389457,0.517493,0.069335,0.594461,0.612057,0.384176,0.789008,0.787544,0.760845,0.985421,0.610543,0.811052,0.033594,0.123074,0.163012,24.880000,0.783000,96.471244,50.000000
without_social_graph_adaptation,medium,24,1024,4.078000,3.118000,4.048000,3.118000,0.930000,0.030000,0.773133,0.767267,0.767267,0.748327,0.831771,0.720669,0.396876,0.456224,0.396876,0.528414,0.069833,0.597409,0.606761,0.393575,0.785907,0.788737,0.755749,0.985491,0.603124,0.804602,0.034029,0.125416,0.164461,24.944000,0.773133,96.800708,50.000000
without_social_graph_adaptation,medium,25,1025,4.002000,3.136000,3.966000,3.136000,0.830000,0.036000,0.787633,0.781867,0.781867,0.762247,0.847169,0.728572,0.390056,0.453792,0.390056,0.551856,0.067857,0.619180,0.667853,0.385642,0.788951,0.788390,0.760211,0.985284,0.609944,0.810879,0.033331,0.124035,0.165025,25.088000,0.787633,96.323083,50.000000
without_social_graph_adaptation,medium,26,1026,4.038000,3.106000,4.014000,3.106000,0.908000,0.024000,0.772367,0.767633,0.767633,0.748585,0.810865,0.726873,0.396529,0.456988,0.396529,0.526730,0.068282,0.599628,0.623313,0.393971,0.783952,0.784073,0.751663,0.985476,0.603471,0.805759,0.033922,0.122142,0.165643,24.848000,0.772367,96.680507,50.000000
without_social_graph_adaptation,medium,27,1027,4.026000,3.108000,4.012000,3.108000,0.904000,0.014000,0.773567,0.770567,0.770567,0.751241,0.814172,0.712891,0.396924,0.462735,0.396924,0.528659,0.071777,0.603431,0.629479,0.395399,0.785714,0.788093,0.754785,0.985303,0.603076,0.806033,0.033503,0.124643,0.167040,24.864000,0.773567,95.727859,50.000000
without_social_graph_adaptation,medium,28,1028,4.028000,3.002000,3.980000,3.002000,0.978000,0.048000,0.753600,0.745133,0.745133,0.726606,0.807370,0.723983,0.400520,0.465850,0.400520,0.526003,0.069004,0.602112,0.650821,0.395206,0.780827,0.785985,0.745141,0.985355,0.599480,0.796629,0.033517,0.123109,0.164773,24.016000,0.753600,95.405313,50.000000
without_social_graph_adaptation,medium,29,1029,4.086000,3.136000,4.060000,3.136000,0.924000,0.026000,0.769233,0.764833,0.764833,0.745765,0.824446,0.716034,0.396361,0.460559,0.396361,0.532008,0.070991,0.602336,0.614379,0.393363,0.786515,0.788689,0.756867,0.985312,0.603639,0.806500,0.034378,0.126304,0.166942,25.088000,0.769233,95.186675,50.000000
without_social_graph_adaptation,medium,30,1030,4.028000,3.064000,3.980000,3.064000,0.916000,0.048000,0.769667,0.761100,0.761100,0.742455,0.844453,0.713687,0.398627,0.463511,0.398627,0.524458,0.071578,0.600655,0.624547,0.393568,0.783789,0.786534,0.750726,0.985545,0.601373,0.803956,0.033558,0.122277,0.161391,24.512000,0.769667,95.992653,50.000000
without_social_graph_adaptation,medium,31,1031,3.994000,3.094000,3.984000,3.094000,0.890000,0.010000,0.777667,0.775100,0.775100,0.755678,0.829631,0.726498,0.402669,0.463712,0.402669,0.514407,0.068375,0.586627,0.588481,0.401605,0.783706,0.786287,0.753026,0.985317,0.597331,0.805078,0.033643,0.122555,0.166735,24.752000,0.777667,96.050592,50.000000
without_social_graph_adaptation,medium,32,1032,3.948000,3.052000,3.936000,3.052000,0.884000,0.012000,0.773100,0.771067,0.771067,0.751955,0.824190,0.732094,0.389134,0.453030,0.389134,0.520341,0.066976,0.593447,0.613553,0.387904,0.787793,0.788736,0.756262,0.985480,0.610866,0.807503,0.033072,0.121805,0.160675,24.416000,0.773100,95.615207,50.000000
without_social_graph_adaptation,medium,33,1033,3.934000,3.024000,3.886000,3.024000,0.862000,0.048000,0.776433,0.766200,0.766200,0.747352,0.818849,0.724125,0.392102,0.463028,0.392102,0.529179,0.068969,0.600258,0.623528,0.386637,0.784477,0.788531,0.749827,0.985456,0.607898,0.799521,0.032552,0.120050,0.159462,24.192000,0.776433,93.906149,50.000000
without_social_graph_adaptation,medium,34,1034,3.928000,3.068000,3.910000,3.068000,0.842000,0.018000,0.784000,0.780500,0.780500,0.761240,0.837614,0.722521,0.387797,0.450644,0.387797,0.534864,0.069370,0.601680,0.612078,0.385853,0.789008,0.788451,0.759786,0.985488,0.612203,0.809223,0.032741,0.121556,0.158240,24.544000,0.784000,96.940273,50.000000
without_social_graph_adaptation,medium,35,1035,3.996000,3.082000,3.960000,3.082000,0.878000,0.036000,0.774600,0.767700,0.767700,0.748778,0.833044,0.722614,0.386157,0.451883,0.386157,0.522099,0.069347,0.594056,0.605304,0.382751,0.787248,0.786197,0.754896,0.985474,0.613843,0.807317,0.033239,0.120836,0.163163,24.656000,0.774600,95.780241,50.000000
without_social_graph_adaptation,medium,36,1036,3.952000,3.106000,3.924000,3.106000,0.818000,0.028000,0.791500,0.785833,0.785833,0.766516,0.837232,0.728955,0.393516,0.456772,0.393516,0.533293,0.067761,0.602286,0.629519,0.390025,0.789215,0.787320,0.763912,0.985518,0.606484,0.812539,0.033001,0.121345,0.158597,24.848000,0.791500,97.772456,50.000000
without_social_graph_adaptation,medium,37,1037,4.004000,3.186000,3.980000,3.186000,0.794000,0.024000,0.797267,0.793033,0.793033,0.773442,0.830919,0.735894,0.396201,0.460724,0.396201,0.524614,0.066026,0.592957,0.606704,0.393755,0.788633,0.788011,0.762140,0.985508,0.603799,0.812952,0.033576,0.120163,0.163922,25.488000,0.797267,95.985459,50.000000
without_social_graph_adaptation,medium,38,1038,3.954000,3.114000,3.926000,3.114000,0.812000,0.028000,0.794733,0.788767,0.788767,0.769364,0.824223,0.715108,0.390045,0.453447,0.390045,0.550706,0.071223,0.617519,0.643197,0.386889,0.790427,0.790084,0.762696,0.985553,0.609955,0.813320,0.032856,0.119617,0.160739,24.912000,0.794733,96.630073,50.000000
