model,attack,fraction,defense,load,adaptive_mu,metric,mean,std,count,ci95_low,ci95_high
standard_marl_no_social,bad_mouthing,0.4,True,high,True,resource_efficiency,0.681512,0.008008,50,0.679292,0.683732
standard_marl_no_social,bad_mouthing,0.4,True,high,True,fairness_index,0.927209,0.008699,50,0.924798,0.929620
standard_marl_no_social,bad_mouthing,0.4,True,high,True,trust_stability_index,0.743088,0.006791,50,0.741206,0.744971
standard_marl_no_social,bad_mouthing,0.4,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.4,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.4,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_trust,0.617351,0.007527,50,0.615265,0.619437
standard_marl_no_social,bad_mouthing,0.4,True,high,True,trust_variance,0.064228,0.001698,50,0.063757,0.064699
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_preference,0.661144,0.005267,50,0.659684,0.662604
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_reciprocity,0.703247,0.011688,50,0.700007,0.706487
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_total_utility,0.861462,0.001435,50,0.861064,0.861859
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_system_utility,0.735256,0.001107,50,0.734950,0.735563
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_resource_utility,0.981829,0.000095,50,0.981803,0.981855
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,bad_mouthing,0.4,True,high,True,avg_incentive_utility,0.599537,0.000210,50,0.599479,0.599595
standard_marl_no_social,bad_mouthing,0.4,True,high,True,energy_consumed,0.064840,0.000514,50,0.064698,0.064983
standard_marl_no_social,bad_mouthing,0.4,True,high,True,bandwidth_consumed,0.275117,0.002515,50,0.274420,0.275814
standard_marl_no_social,bad_mouthing,0.4,True,high,True,compute_consumed,0.366565,0.003389,50,0.365625,0.367504
standard_marl_no_social,bad_mouthing,0.4,True,high,True,throughput_mbps,39.417280,0.452434,50,39.291872,39.542688
standard_marl_no_social,bad_mouthing,0.4,True,high,True,packet_delivery_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,bad_mouthing,0.4,True,high,True,e2e_delay_ms,94.232734,0.626924,50,94.058960,94.406508
standard_marl_no_social,bad_mouthing,0.4,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,bad_mouthing,0.4,True,high,True,reputation_honest,0.365761,0.042209,50,0.354061,0.377461
standard_marl_no_social,bad_mouthing,0.4,True,high,True,reputation_attacker,0.762607,0.038043,50,0.752062,0.773152
standard_marl_no_social,bad_mouthing,0.4,True,high,True,reputation_separation,-0.396846,0.061998,50,-0.414031,-0.379661
standard_marl_no_social,bad_mouthing,0.4,True,high,True,attacker_defection_rate,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,bad_mouthing,0.4,True,high,True,decision_distortion,0.096939,0.007250,50,0.094929,0.098948
standard_marl_no_social,bad_mouthing,0.4,True,high,True,decision_distortion_evidenced,0.088907,0.011139,50,0.085819,0.091994
standard_marl_no_social,bad_mouthing,0.4,True,high,True,decision_distortion_counterfactual,0.117290,0.010072,50,0.114499,0.120082
standard_marl_no_social,bad_mouthing,0.4,True,high,True,decision_distortion_counterfactual_evidenced,0.123810,0.016723,50,0.119175,0.128446
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,generated_tasks,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,completed_tasks,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,attempted_interactions,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,successful_cooperations,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,failed_interactions,2.077600,0.060511,50,2.060827,2.094373
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,cooperation_rate,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,task_completion_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,reliability_score,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,resource_efficiency,0.681512,0.008008,50,0.679292,0.683732
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,fairness_index,0.927209,0.008699,50,0.924798,0.929620
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,trust_stability_index,0.743088,0.006791,50,0.741206,0.744971
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_trust,0.617351,0.007527,50,0.615265,0.619437
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,trust_variance,0.064228,0.001698,50,0.063757,0.064699
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_preference,0.661144,0.005267,50,0.659684,0.662604
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_reciprocity,0.703247,0.011688,50,0.700007,0.706487
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_total_utility,0.861462,0.001435,50,0.861064,0.861859
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_system_utility,0.735256,0.001107,50,0.734950,0.735563
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_resource_utility,0.981829,0.000095,50,0.981803,0.981855
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,avg_incentive_utility,0.599537,0.000210,50,0.599479,0.599595
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,energy_consumed,0.064840,0.000514,50,0.064698,0.064983
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,bandwidth_consumed,0.275117,0.002515,50,0.274420,0.275814
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,compute_consumed,0.366565,0.003389,50,0.365625,0.367504
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,throughput_mbps,39.417280,0.452434,50,39.291872,39.542688
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,packet_delivery_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,e2e_delay_ms,94.232734,0.626924,50,94.058960,94.406508
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,reputation_honest,0.767504,0.023549,50,0.760977,0.774032
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,reputation_attacker,0.787515,0.080573,50,0.765182,0.809849
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,reputation_separation,-0.020011,0.083553,50,-0.043171,0.003148
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,attacker_defection_rate,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,decision_distortion,0.079245,0.004186,50,0.078085,0.080405
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,decision_distortion_evidenced,0.060416,0.005621,50,0.058858,0.061974
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,decision_distortion_counterfactual,0.089199,0.005335,50,0.087721,0.090678
standard_marl_no_social,ballot_stuffing,0.1,True,high,True,decision_distortion_counterfactual_evidenced,0.077368,0.008294,50,0.075069,0.079667
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,generated_tasks,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,completed_tasks,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,attempted_interactions,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,successful_cooperations,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,failed_interactions,2.077600,0.060511,50,2.060827,2.094373
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,cooperation_rate,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,task_completion_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,reliability_score,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,resource_efficiency,0.681512,0.008008,50,0.679292,0.683732
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,fairness_index,0.927209,0.008699,50,0.924798,0.929620
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,trust_stability_index,0.743088,0.006791,50,0.741206,0.744971
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_trust,0.617351,0.007527,50,0.615265,0.619437
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,trust_variance,0.064228,0.001698,50,0.063757,0.064699
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_preference,0.661144,0.005267,50,0.659684,0.662604
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_reciprocity,0.703247,0.011688,50,0.700007,0.706487
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_total_utility,0.861462,0.001435,50,0.861064,0.861859
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_system_utility,0.735256,0.001107,50,0.734950,0.735563
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_resource_utility,0.981829,0.000095,50,0.981803,0.981855
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,avg_incentive_utility,0.599537,0.000210,50,0.599479,0.599595
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,energy_consumed,0.064840,0.000514,50,0.064698,0.064983
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,bandwidth_consumed,0.275117,0.002515,50,0.274420,0.275814
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,compute_consumed,0.366565,0.003389,50,0.365625,0.367504
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,throughput_mbps,39.417280,0.452434,50,39.291872,39.542688
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,packet_delivery_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,e2e_delay_ms,94.232734,0.626924,50,94.058960,94.406508
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,active_nodes,50.000000,0.000000,50,50.000000,50.000000
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,reputation_honest,0.766870,0.025948,50,0.759677,0.774062
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,reputation_attacker,0.811719,0.042164,50,0.800032,0.823406
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,reputation_separation,-0.044850,0.052296,50,-0.059345,-0.030354
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,attacker_defection_rate,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,decision_distortion,0.079251,0.005044,50,0.077853,0.080649
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,decision_distortion_evidenced,0.060382,0.007427,50,0.058323,0.062441
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,decision_distortion_counterfactual,0.089197,0.006285,50,0.087455,0.090939
standard_marl_no_social,ballot_stuffing,0.2,True,high,True,decision_distortion_counterfactual_evidenced,0.077402,0.010378,50,0.074525,0.080279
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,generated_tasks,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,completed_tasks,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,attempted_interactions,7.004760,0.035361,50,6.994958,7.014562
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,successful_cooperations,4.927160,0.056554,50,4.911484,4.942836
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,failed_interactions,2.077600,0.060511,50,2.060827,2.094373
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,blocked_privacy_interactions,0.000000,0.000000,50,0.000000,0.000000
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,cooperation_rate,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,task_completion_ratio,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,reliability_score,0.703429,0.008255,50,0.701141,0.705717
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,resource_efficiency,0.681512,0.008008,50,0.679292,0.683732
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,fairness_index,0.927209,0.008699,50,0.924798,0.929620
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,trust_stability_index,0.743088,0.006791,50,0.741206,0.744971
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,privacy_exposure_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,candidate_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,accepted_privacy_exposure,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_trust,0.617351,0.007527,50,0.615265,0.619437
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,trust_variance,0.064228,0.001698,50,0.063757,0.064699
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_preference,0.661144,0.005267,50,0.659684,0.662604
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_reciprocity,0.703247,0.011688,50,0.700007,0.706487
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_privacy_risk,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_total_utility,0.861462,0.001435,50,0.861064,0.861859
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_system_utility,0.735256,0.001107,50,0.734950,0.735563
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_social_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_resource_utility,0.981829,0.000095,50,0.981803,0.981855
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_privacy_utility,0.500000,0.000000,50,0.500000,0.500000
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,avg_incentive_utility,0.599537,0.000210,50,0.599479,0.599595
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,energy_consumed,0.064840,0.000514,50,0.064698,0.064983
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,bandwidth_consumed,0.275117,0.002515,50,0.274420,0.275814
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,compute_consumed,0.366565,0.003389,50,0.365625,0.367504
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,throughput_mbps,39.417280,0.452434,50,39.291872,39.542688
standard_marl_no_social,ballot_stuffing,0.3,True,high,True,packet_delivery_ratio,0.703429,0.008255,50,0.701141,0.705717
